AgentKey,AgentType,Year,TransactionSides,TotalSalesVolume,GCI
2029972375.0,NON-REALTOR,2024,1,764500.0,21406.0
2029988558.0,REALTOR,2024,1,1150000.0,32200.0
2029989849.0,REALTOR,2024,1,1125000.0,33750.0
2029992987.0,REALTOR,2024,706,447689394.0,13285405.052
2029995757.0,NON-REALTOR,2024,2,1550000.0,44800.0
2030005609.0,REALTOR,2024,3,2173500.0,62667.0
2030005915.0,NON-REALTOR,2024,2,1081000.0,31228.0
2030009866.0,REALTOR,2024,1,500000.0,14000.0
2030015170.0,REALTOR,2024,2,743500.0,21370.0
2030031215.0,NON-REALTOR,2024,1,515000.0,14420.0
2030034659.0,REALTOR,2024,1,310000.0,8680.0
2030037140.0,NON-REALTOR,2024,1,590000.0,16520.0
2030040900.0,NON-REALTOR,2024,2,1251500.0,35042.0
2030041545.0,REALTOR,2024,2,1345000.0,38860.0
2030045441.0,NON-REALTOR,2024,2,1021000.0,28588.0
2030045441.0,REALTOR,2024,1,380000.0,10640.0
2030045514.0,REALTOR,2024,2,1085311.0,30388.708
2030064500.0,REALTOR,2024,5,1836000.0,53654.0
2030084618.0,REALTOR,2024,1,543500.0,16305.0
2030087001.0,REALTOR,2024,2,835000.0,24190.0
2030089351.0,NON-REALTOR,2024,2,995000.0,27860.0
2030089399.0,REALTOR,2024,2,2445000.0,68460.0
2030108040.0,REALTOR,2024,2,1210000.0,35270.0
2030110900.0,NON-REALTOR,2024,1,255000.0,7140.0
2030124667.0,REALTOR,2024,2,1272000.0,35616.0
2030133056.0,REALTOR,2024,1,755000.0,22650.0
2030136324.0,REALTOR,2024,4,2199190.0,61577.32
2030148097.0,NON-REALTOR,2024,2,543500.0,15218.0
2030148153.0,REALTOR,2024,1,460000.0,12880.0
2030152031.0,REALTOR,2024,3,1126500.0,33097.0
2030158312.0,REALTOR,2024,1,370000.0,10360.0
2030167397.0,REALTOR,2024,1,365000.0,10950.0
2030178040.0,NON-REALTOR,2024,16,10538689.0,295083.292
2030185921.0,REALTOR,2024,1,202000.0,6060.0
2030212666.0,REALTOR,2024,1,525000.0,14700.0
2030214606.0,REALTOR,2024,1,635000.0,17780.0
2030215180.0,REALTOR,2024,13,7573990.0,216033.72
2030224248.0,REALTOR,2024,3,1766500.0,50953.0
2030228832.0,REALTOR,2024,1,564990.0,15819.720000000001
2030238515.0,REALTOR,2024,2,510000.0,14280.0
2030238519.0,REALTOR,2024,13,8383400.0,239295.2
2030238667.0,REALTOR,2024,1,475000.0,13300.0
2030248394.0,NON-REALTOR,2024,5,1207000.0,33796.0
2030256734.0,NON-REALTOR,2024,2,1140000.0,31920.0
2030259588.0,REALTOR,2024,3,5840000.0,163520.0
2030287873.0,REALTOR,2024,1,422000.0,11816.0
2030293214.0,REALTOR,2024,3,2389000.0,69332.0
2030306127.0,NON-REALTOR,2024,1,310000.0,9300.0
2030318788.0,NON-REALTOR,2024,3,995000.0,27860.0
2030327529.0,NON-REALTOR,2024,2,2475000.0,69300.0
2030347328.0,NON-REALTOR,2024,1,650000.0,18200.0
2030351910.0,REALTOR,2024,5,4445000.0,125630.0
2030353850.0,REALTOR,2024,3,2024900.0,56697.2
2030382850.0,REALTOR,2024,2,3440000.0,99760.0
2030386665.0,REALTOR,2024,1,23000.0,644.0
2030391234.0,REALTOR,2024,1,700000.0,19600.0
2030399505.0,REALTOR,2024,2,792220.0,22532.16
2030412172.0,REALTOR,2024,2,1174900.0,34247.2
2030418605.0,REALTOR,2024,6,3092000.0,90160.0
2030419161.0,REALTOR,2024,1,1175000.0,32900.0
2030422098.0,NON-REALTOR,2024,1,811200.0,24336.0
2030422309.0,REALTOR,2024,1,320000.0,8960.0
2030435945.0,REALTOR,2024,5,2410619.0,67497.332
2030437552.0,REALTOR,2024,1,829950.0,23238.600000000002
2030437689.0,NON-REALTOR,2024,2,839000.0,23492.0
2030441684.0,NON-REALTOR,2024,2,1076500.0,30142.0
2030457840.0,REALTOR,2024,5,2438899.0,68289.17199999999
2030465957.0,REALTOR,2024,1,950000.0,26600.0
2030480858.0,REALTOR,2024,14,12377500.0,359119.0
2030508660.0,REALTOR,2024,1,679000.0,20370.0
2030508853.0,REALTOR,2024,1,885000.0,26550.0
2030509895.0,NON-REALTOR,2024,1,330000.0,9240.0
2030510100.0,NON-REALTOR,2024,3,1180000.0,35138.0
2030516012.0,REALTOR,2024,3,2450000.0,70290.0
2030521694.0,REALTOR,2024,1,248000.0,7440.0
2030531063.0,REALTOR,2024,2,894000.0,26820.0
2030538790.0,REALTOR,2024,2,802500.0,22470.0
2030548937.0,REALTOR,2024,3,3386500.0,98020.0
2030570665.0,REALTOR,2024,11,6431288.0,180628.064
2030578201.0,REALTOR,2024,1,1495000.0,44850.0
2030578648.0,NON-REALTOR,2024,2,439900.0,12357.2
2030584877.0,REALTOR,2024,4,2339000.0,67712.0
2030585195.0,REALTOR,2024,1,480000.0,13440.0
2030590760.0,REALTOR,2024,6,4139900.0,119117.2
2030594302.0,NON-REALTOR,2024,2,1074000.0,32220.0
2030611890.0,REALTOR,2024,3,1744000.0,51570.0
2030615961.0,REALTOR,2024,1,253000.0,7590.0
2030617381.0,REALTOR,2024,2,1710000.0,49180.0
2030618016.0,NON-REALTOR,2024,2,541000.0,15148.0
2030622246.0,REALTOR,2024,1,495000.0,13860.0
2030622791.0,NON-REALTOR,2024,5,2222000.0,62216.0
2030636219.0,REALTOR,2024,2,776999.0,21755.972
2030652135.0,NON-REALTOR,2024,2,982000.0,28478.0
2030653453.0,REALTOR,2024,5,1688700.0,49491.2
2030653495.0,REALTOR,2024,1,350000.0,10500.0
2030653916.0,NON-REALTOR,2024,2,5349900.0,149797.2
2030654662.0,NON-REALTOR,2024,1,2045000.0,57260.0
2030655551.0,NON-REALTOR,2024,3,1555000.0,43540.0
2030655925.0,REALTOR,2024,2,1610000.0,45080.0
2030657854.0,REALTOR,2024,1,2900000.0,87000.0
2030658097.0,REALTOR,2024,2,983000.0,29074.0
2030658103.0,REALTOR,2024,1,574990.0,16099.720000000001
2030658952.0,REALTOR,2024,1,425500.0,12765.0
2030671213.0,REALTOR,2024,1,505000.0,15150.0
2030672905.0,REALTOR,2024,1,345000.0,9660.0
2030673302.0,NON-REALTOR,2024,1,515000.0,14420.0
2030676913.0,REALTOR,2024,3,1977500.0,56705.0
2030677087.0,REALTOR,2024,3,1074000.0,31290.0
2030678810.0,REALTOR,2024,4,2462500.0,72325.0
2030682535.0,REALTOR,2024,3,1521999.0,44737.97
2030689775.0,REALTOR,2024,2,1158900.0,33367.2
2030690374.0,REALTOR,2024,2,1690000.0,47320.0
2030703126.0,NON-REALTOR,2024,1,545000.0,15260.0
2030708625.0,REALTOR,2024,11,3305700.0,96575.0
2030722804.0,REALTOR,2024,4,3904500.0,111346.0
2030724236.0,NON-REALTOR,2024,5,1917500.0,53690.0
2030724285.0,REALTOR,2024,2,1518000.0,43820.0
2030724971.0,REALTOR,2024,8,421000.0,12293.0
2030730580.0,NON-REALTOR,2024,3,1073000.0,30254.0
2030730951.0,NON-REALTOR,2024,1,271000.0,7588.0
2030740362.0,REALTOR,2024,1,550000.0,16500.0
2030741538.0,NON-REALTOR,2024,1,1550000.0,46500.0
2030741538.0,REALTOR,2024,11,7138900.0,211787.0
2030746992.0,REALTOR,2024,5,1051950.0,30628.6
2030753722.0,NON-REALTOR,2024,2,2028140.0,59152.92
2030761044.0,NON-REALTOR,2024,1,611800.0,17130.4
2030764134.0,NON-REALTOR,2024,1,325000.0,9750.0
2030771460.0,NON-REALTOR,2024,5,4127000.0,122710.0
2030781958.0,REALTOR,2024,1,464000.0,12992.0
2030786180.0,NON-REALTOR,2024,1,486000.0,14580.0
2030788985.0,REALTOR,2024,1,596000.0,17880.0
2030793831.0,NON-REALTOR,2024,1,459000.0,12852.0
2030797026.0,REALTOR,2024,1,578000.0,16184.0
2030825653.0,REALTOR,2024,1,440000.0,13200.0
2030832103.0,REALTOR,2024,2,962000.0,27860.0
2030835101.0,REALTOR,2024,1,610000.0,17080.0
2030839220.0,REALTOR,2024,3,1584990.0,44379.72
2030845523.0,REALTOR,2024,3,3990000.0,116400.0
2030845881.0,NON-REALTOR,2024,2,542000.0,15176.0
2030846183.0,REALTOR,2024,4,3730000.0,104440.0
2030847389.0,REALTOR,2024,2,974900.0,27297.2
2030848226.0,NON-REALTOR,2024,1,280000.0,7840.0
2030848295.0,REALTOR,2024,6,3504490.0,100055.72
2030855320.0,REALTOR,2024,4,2445000.0,70800.0
2030879832.0,NON-REALTOR,2024,1,551000.0,16530.0
2030882036.0,NON-REALTOR,2024,66,76190233.0,2213942.022
2030883921.0,REALTOR,2024,2,1650000.0,47600.0
2030894026.0,REALTOR,2024,12,24549500.0,733235.0
2030894655.0,REALTOR,2024,3,1419000.0,39732.0
2030900591.0,NON-REALTOR,2024,3,1773989.0,50771.69
2030918425.0,REALTOR,2024,1,425000.0,11900.0
2030918881.0,REALTOR,2024,1,614990.0,17219.72
2030920099.0,REALTOR,2024,1,645000.0,18060.0
2030920625.0,NON-REALTOR,2024,2,840000.0,24360.0
2030933146.0,REALTOR,2024,1,260000.0,7280.0
2030933181.0,REALTOR,2024,2,1220000.0,34160.0
2030933690.0,NON-REALTOR,2024,1,799000.0,23970.0
2030960273.0,NON-REALTOR,2024,5,5172381.0,155171.43
2030961755.0,NON-REALTOR,2024,2,160000.0,4640.0
2030965349.0,NON-REALTOR,2024,1,486000.0,14580.0
2030969131.0,REALTOR,2024,1,522500.0,14630.0
2030990035.0,REALTOR,2024,13,10292250.0,293669.0
2030991710.0,NON-REALTOR,2024,1,666000.0,18648.0
2030994116.0,REALTOR,2024,1,477900.0,13381.2
2030994397.0,REALTOR,2024,3,2225500.0,62314.0
2031010170.0,REALTOR,2024,1,510000.0,14280.0
2031011411.0,REALTOR,2024,2,840000.0,23520.0
2031020407.0,REALTOR,2024,1,82000.0,2296.0
2031027976.0,NON-REALTOR,2024,1,758000.0,21224.0
2031041806.0,REALTOR,2024,1,548000.0,15344.0
2031053303.0,REALTOR,2024,1,1075000.0,32250.0
2031058347.0,REALTOR,2024,2,544500.0,16306.0
2031059694.0,REALTOR,2024,2,1805000.0,52345.0
2031060446.0,NON-REALTOR,2024,2,914950.0,25618.6
2031062093.0,NON-REALTOR,2024,1,815000.0,22820.0
2031066969.0,NON-REALTOR,2024,1,978000.0,27384.0
2031075020.0,REALTOR,2024,1,840000.0,23520.0
2031082769.0,REALTOR,2024,1,504700.0,14131.6
2031090140.0,REALTOR,2024,1,155000.0,4340.0
2031097706.0,REALTOR,2024,2,744899.0,20857.172
2031107045.0,REALTOR,2024,5,2927200.0,83293.0
2031110128.0,REALTOR,2024,4,2077899.0,58181.172
2031115082.0,NON-REALTOR,2024,8,5287000.0,154740.0
2031117412.0,REALTOR,2024,3,1664990.0,46619.72
2031121277.0,NON-REALTOR,2024,2,2164000.0,64920.0
2031121814.0,NON-REALTOR,2024,3,4098000.0,117924.0
2031138297.0,REALTOR,2024,1,570500.0,15974.0
2031169969.0,REALTOR,2024,1,650000.0,19500.0
2031170086.0,NON-REALTOR,2024,2,904800.0,25334.4
2031184880.0,REALTOR,2024,2,1132500.0,31710.0
2031189749.0,REALTOR,2024,6,4807500.0,138340.0
2031194628.0,NON-REALTOR,2024,1,360000.0,10080.0
2031194630.0,NON-REALTOR,2024,2,1062000.0,29736.0
2031196044.0,NON-REALTOR,2024,1,242000.0,7260.0
2031207728.0,REALTOR,2024,4,2239900.0,65857.0
2031208299.0,REALTOR,2024,2,895000.0,26110.0
2031215911.0,REALTOR,2024,2,815000.0,24450.0
2031217289.0,NON-REALTOR,2024,2,934900.0,26177.2
2031218990.0,NON-REALTOR,2024,1,455000.0,12740.0
2031224587.0,NON-REALTOR,2024,9,3793780.0,106543.84
2031224946.0,REALTOR,2024,1,850000.0,23800.0
2031235603.0,REALTOR,2024,1,160000.0,4480.0
2031237450.0,NON-REALTOR,2024,1,515000.0,15450.0
2031242950.0,REALTOR,2024,1,407000.0,12210.0
2031269075.0,NON-REALTOR,2024,3,1702000.0,47656.0
2031273865.0,NON-REALTOR,2024,2,868000.0,25280.0
2031281473.0,NON-REALTOR,2024,4,2320000.0,64960.0
2031287315.0,NON-REALTOR,2024,1,637000.0,17836.0
2031303689.0,REALTOR,2024,1,583000.0,17490.0
2031305486.0,REALTOR,2024,2,2099900.0,62997.0
2031310022.0,NON-REALTOR,2024,2,1099900.0,30797.2
2031313905.0,REALTOR,2024,2,900000.0,26100.0
2031335781.0,REALTOR,2024,1,560000.0,15680.0
2031370564.0,NON-REALTOR,2024,1,85000.0,2550.0
2031377135.0,REALTOR,2024,6,2891900.0,83753.0
2031379134.0,NON-REALTOR,2024,2,910000.0,26650.0
2031380380.0,NON-REALTOR,2024,1,680300.0,19048.4
2031387822.0,REALTOR,2024,8,4342400.0,123267.2
2031393769.0,REALTOR,2024,4,2526990.0,72919.72
2031435521.0,REALTOR,2024,1,620000.0,17360.0
2031440983.0,NON-REALTOR,2024,8,1800999.0,50877.972
2031453130.0,REALTOR,2024,2,835000.0,23380.0
2031462997.0,REALTOR,2024,2,1179850.0,34295.6
2031484053.0,REALTOR,2024,1,1010000.0,28280.0
2031484889.0,NON-REALTOR,2024,1,850000.0,23800.0
2031485280.0,REALTOR,2024,4,1283000.0,37144.0
2031485421.0,NON-REALTOR,2024,1,925000.0,27750.0
2031487201.0,REALTOR,2024,4,1280800.0,37114.0
2031489938.0,REALTOR,2024,1,935000.0,28050.0
2031490869.0,NON-REALTOR,2024,1,200000.0,5600.0
2031504361.0,NON-REALTOR,2024,1,705000.0,19740.0
2031509747.0,NON-REALTOR,2024,2,1655000.0,46340.0
2031509771.0,REALTOR,2024,1,320000.0,8960.0
2031527447.0,REALTOR,2024,1,582000.0,16296.0
2031540388.0,REALTOR,2024,1,20000.0,600.0
2031546735.0,REALTOR,2024,2,1007500.0,29350.0
2031564433.0,REALTOR,2024,4,1395000.0,39060.0
2031566884.0,NON-REALTOR,2024,1,26500.0,742.0
2031570238.0,REALTOR,2024,1,420000.0,11760.0
2031581259.0,REALTOR,2024,1,640000.0,17920.0
2031589771.0,NON-REALTOR,2024,1,1210000.0,33880.0
2031593280.0,NON-REALTOR,2024,2,900000.0,25900.0
2031594480.0,NON-REALTOR,2024,3,1559930.0,43678.04
2031615046.0,NON-REALTOR,2024,1,435000.0,12180.0
2031621491.0,REALTOR,2024,2,1001000.0,28978.0
2031635413.0,NON-REALTOR,2024,2,857888.0,24020.864
2031653383.0,REALTOR,2024,2,830000.0,24080.0
2031659920.0,REALTOR,2024,1,420000.0,11760.0
2031678740.0,REALTOR,2024,1,1150000.0,34500.0
2031680456.0,REALTOR,2024,2,809900.0,23677.2
2031702327.0,REALTOR,2024,17,21944177.0,635578.54
2031702576.0,REALTOR,2024,1,1332500.0,37310.0
2031710590.0,REALTOR,2024,3,1550000.0,45840.0
2031716243.0,NON-REALTOR,2024,1,1389000.0,38892.0
2031718015.0,NON-REALTOR,2024,5,2920000.0,82620.0
2031721267.0,NON-REALTOR,2024,2,879900.0,25407.2
2031722228.0,NON-REALTOR,2024,1,345000.0,9660.0
2031722379.0,NON-REALTOR,2024,7,3894900.0,109057.20000000001
2031724409.0,REALTOR,2024,1,598000.0,17940.0
2031725140.0,NON-REALTOR,2024,1,550000.0,15400.0
2031725636.0,NON-REALTOR,2024,3,1729000.0,50910.0
2031733445.0,REALTOR,2024,3,1414990.0,39619.72
2031734733.0,REALTOR,2024,1,530000.0,14840.0
2031740921.0,REALTOR,2024,2,985000.0,27580.0
2031746350.0,NON-REALTOR,2024,4,3568490.0,105957.72
2031756724.0,REALTOR,2024,1,440000.0,12320.0
2031756762.0,REALTOR,2024,3,2413000.0,71540.0
2031762981.0,REALTOR,2024,7,2249500.0,62986.0
2031770716.0,REALTOR,2024,5,3253500.0,96047.0
2031788952.0,NON-REALTOR,2024,3,1504000.0,44070.0
2031796707.0,REALTOR,2024,1,1075000.0,32250.0
2031796889.0,NON-REALTOR,2024,1,1599000.0,47970.0
2031800807.0,NON-REALTOR,2024,1,825000.0,23100.0
2031818145.0,NON-REALTOR,2024,2,1085000.0,30380.0
2031828242.0,REALTOR,2024,1,80000.0,2240.0
2031828347.0,REALTOR,2024,2,985000.0,29550.0
2031830972.0,NON-REALTOR,2024,1,550000.0,15400.0
2031836662.0,REALTOR,2024,5,5610065.0,163891.95
2031836998.0,REALTOR,2024,3,2321000.0,64988.0
2031838031.0,REALTOR,2024,2,1275000.0,37010.0
2031852274.0,REALTOR,2024,2,1290000.0,36120.0
2031856597.0,REALTOR,2024,2,865000.0,24220.0
2031868207.0,REALTOR,2024,5,1899500.0,53186.0
2031877535.0,REALTOR,2024,2,1274000.0,35672.0
2031902141.0,NON-REALTOR,2024,4,1419100.0,40474.8
2031904071.0,NON-REALTOR,2024,2,1541950.0,45374.6
2031905113.0,REALTOR,2024,1,280000.0,7840.0
2031910300.0,REALTOR,2024,2,734900.0,20577.2
2031929561.0,REALTOR,2024,2,910000.0,27300.0
2031931570.0,NON-REALTOR,2024,1,400000.0,11200.0
2031940422.0,REALTOR,2024,1,599900.0,16797.2
2031950155.0,NON-REALTOR,2024,2,838000.0,25140.0
2031957728.0,REALTOR,2024,2,1205000.0,34840.0
2031966455.0,REALTOR,2024,5,430000.0,12735.0
2031968629.0,REALTOR,2024,3,1724000.0,49630.0
2031976473.0,NON-REALTOR,2024,6,3925000.0,111100.0
2031988657.0,NON-REALTOR,2024,4,2397500.0,68660.0
2031988657.0,REALTOR,2024,4,2325000.0,66120.0
2031995422.0,REALTOR,2024,3,1233000.0,35344.0
2031996147.0,REALTOR,2024,1,491121.0,14733.63
2031997724.0,NON-REALTOR,2024,6,3061670.0,88686.76000000001
2032006606.0,REALTOR,2024,2,1254000.0,37620.0
2032008118.0,REALTOR,2024,2,1703000.0,47684.0
2032009021.0,REALTOR,2024,10,6800000.0,199090.0
2032026263.0,NON-REALTOR,2024,3,2176500.0,60942.0
2032027014.0,NON-REALTOR,2024,3,1041000.0,29148.0
2032030558.0,NON-REALTOR,2024,3,2013000.0,58000.0
2032039876.0,REALTOR,2024,1,605000.0,16940.0
2032064302.0,NON-REALTOR,2024,3,1302000.0,37514.0
2032093503.0,NON-REALTOR,2024,3,1142000.0,34260.0
2032098028.0,REALTOR,2024,4,2893000.0,85926.0
2032114868.0,REALTOR,2024,4,1870000.0,55080.0
2032116945.0,NON-REALTOR,2024,1,356000.0,9968.0
2032131960.0,NON-REALTOR,2024,1,735000.0,22050.0
2032142665.0,REALTOR,2024,1,600000.0,16800.0
2032146774.0,NON-REALTOR,2024,2,1289000.0,37550.0
2032160742.0,REALTOR,2024,1,667000.0,18676.0
2032172172.0,REALTOR,2024,1,878000.0,24584.0
2032182714.0,REALTOR,2024,1,335000.0,9380.0
2032184284.0,REALTOR,2024,3,1968990.0,55131.72
2032185499.0,REALTOR,2024,1,140000.0,3920.0
2032186416.0,REALTOR,2024,1,510000.0,15300.0
2032186642.0,REALTOR,2024,2,1750000.0,49000.0
2032188691.0,REALTOR,2024,20,4447200.0,130921.3
2032204944.0,REALTOR,2024,1,355000.0,9940.0
2032214976.0,REALTOR,2024,30,378100.0,10791.9
2032218137.0,REALTOR,2024,2,913400.0,25575.2
2032222470.0,REALTOR,2024,10,1734000.0,50719.0
2032225134.0,REALTOR,2024,1,525000.0,14700.0
2032227614.0,REALTOR,2024,1,1375000.0,41250.0
2032237945.0,NON-REALTOR,2024,1,459431.0,12864.068000000001
2032256843.0,REALTOR,2024,4,2981000.0,83468.0
2032262284.0,REALTOR,2024,1,345000.0,10350.0
2032269704.0,REALTOR,2024,1,490000.0,13720.0
2032269795.0,REALTOR,2024,4,7100000.0,201750.0
2032270116.0,REALTOR,2024,1,610000.0,18300.0
2032272297.0,REALTOR,2024,1,500000.0,14000.0
2032278345.0,REALTOR,2024,7,3401000.0,95228.0
2032298600.0,NON-REALTOR,2024,2,1432500.0,40110.0
2032312623.0,NON-REALTOR,2024,3,1042900.0,29201.2
2032335512.0,REALTOR,2024,1,596500.0,17895.0
2032347507.0,NON-REALTOR,2024,3,1400000.0,39200.0
2032347507.0,REALTOR,2024,2,2342300.0,70269.0
2032348445.0,REALTOR,2024,1,380000.0,10640.0
2032349742.0,REALTOR,2024,1,475000.0,13300.0
2032350021.0,REALTOR,2024,5,2565000.0,74150.0
2032351096.0,REALTOR,2024,2,1580000.0,45470.0
2032354624.0,REALTOR,2024,7,4489750.0,130413.0
2032355384.0,REALTOR,2024,3,1377500.0,38570.0
2032358773.0,REALTOR,2024,2,1500000.0,42000.0
2032362275.0,REALTOR,2024,4,1619000.0,47716.0
2032366083.0,REALTOR,2024,3,4330000.0,121240.0
2032370876.0,REALTOR,2024,2,1107500.0,31010.0
2032391140.0,REALTOR,2024,1,493000.0,13804.0
2032409275.0,REALTOR,2024,3,1335000.0,39290.0
2032409908.0,REALTOR,2024,2,468500.0,13435.0
2032424356.0,REALTOR,2024,2,660000.0,19800.0
2032426271.0,NON-REALTOR,2024,1,503000.0,14084.0
2032428131.0,REALTOR,2024,1,639900.0,17917.2
2032432027.0,REALTOR,2024,2,1240000.0,34720.0
2032434971.0,NON-REALTOR,2024,1,24000.0,672.0
2032437518.0,REALTOR,2024,25,18577150.0,542581.5
2032443168.0,REALTOR,2024,2,709900.0,20927.0
2032455235.0,REALTOR,2024,2,1037000.0,29850.0
2032456687.0,REALTOR,2024,3,1299500.0,36386.0
2032462130.0,NON-REALTOR,2024,2,1380000.0,38640.0
2032471291.0,REALTOR,2024,1,253500.0,7098.0
2032489921.0,REALTOR,2024,1,655000.0,18340.0
2032510925.0,REALTOR,2024,9,1780000.0,52810.0
2032514588.0,REALTOR,2024,2,747300.0,20924.4
2032523029.0,REALTOR,2024,4,2452500.0,72199.0
2032523536.0,NON-REALTOR,2024,3,1809500.0,50666.0
2032530613.0,REALTOR,2024,1,570000.0,17100.0
2032576081.0,REALTOR,2024,1,215000.0,6020.0
2032592333.0,NON-REALTOR,2024,1,435000.0,13050.0
2032598267.0,REALTOR,2024,1,240000.0,6720.0
2032601121.0,NON-REALTOR,2024,1,410000.0,12300.0
2032603666.0,REALTOR,2024,1,1212000.0,33936.0
2032603949.0,REALTOR,2024,1,720000.0,21600.0
2032622005.0,NON-REALTOR,2024,2,892000.0,24976.0
2032627174.0,REALTOR,2024,3,1070000.0,29960.0
2032631835.0,REALTOR,2024,1,78000.0,2340.0
2032633046.0,REALTOR,2024,3,1950000.0,55560.0
2032633294.0,REALTOR,2024,6,4020820.0,116617.6
2032640670.0,REALTOR,2024,2,1005500.0,28154.0
2032648118.0,REALTOR,2024,5,2610000.0,78300.0
2032651479.0,REALTOR,2024,1,509900.0,14277.2
2032662917.0,NON-REALTOR,2024,3,1264000.0,35392.0
2032664511.0,NON-REALTOR,2024,3,885000.0,25720.0
2032665182.0,REALTOR,2024,5,2547000.0,71316.0
2032667949.0,REALTOR,2024,2,1139000.0,31892.0
2032698780.0,NON-REALTOR,2024,1,670000.0,18760.0
2032725301.0,REALTOR,2024,1,530000.0,15900.0
2032726266.0,REALTOR,2024,5,2779850.0,79345.8
2032746727.0,REALTOR,2024,6,3350000.0,95960.0
2032755985.0,REALTOR,2024,1,380000.0,10640.0
2032756676.0,REALTOR,2024,6,3117629.0,89923.612
2032768142.0,NON-REALTOR,2024,1,535000.0,14980.0
2032772958.0,REALTOR,2024,1,440000.0,12320.0
2032784579.0,REALTOR,2024,18,15910150.0,459785.0
2032785677.0,REALTOR,2024,3,1150000.0,33574.0
2032787712.0,REALTOR,2024,1,535000.0,14980.0
2032789857.0,NON-REALTOR,2024,1,585000.0,16380.0
2032795884.0,REALTOR,2024,6,1205500.0,35202.0
2032808034.0,REALTOR,2024,3,1810000.0,54300.0
2032826989.0,REALTOR,2024,1,123000.0,3690.0
2032828333.0,REALTOR,2024,2,497500.0,14925.0
2032830463.0,REALTOR,2024,1,435000.0,13050.0
2032836780.0,REALTOR,2024,4,2230000.0,63260.0
2032843820.0,REALTOR,2024,2,545000.0,15390.0
2032867388.0,REALTOR,2024,1,490000.0,14700.0
2032885494.0,REALTOR,2024,1,738030.0,20664.84
2032896190.0,NON-REALTOR,2024,1,599950.0,16798.6
2032897339.0,REALTOR,2024,1,545000.0,16350.0
2032901625.0,REALTOR,2024,2,1125000.0,32490.0
2032912421.0,NON-REALTOR,2024,2,951000.0,26628.0
2032917246.0,REALTOR,2024,6,2999637.0,89989.11
2032919253.0,REALTOR,2024,12,3162900.0,92320.2
2032923752.0,REALTOR,2024,1,1075000.0,30100.0
2032924946.0,REALTOR,2024,1,1280000.0,38400.0
2032960839.0,REALTOR,2024,6,3109357.0,91684.996
2033015803.0,REALTOR,2024,4,1595000.0,44660.0
2033028426.0,NON-REALTOR,2024,2,885000.0,24780.0
2033028755.0,REALTOR,2024,6,1784000.0,52842.0
2033028825.0,REALTOR,2024,3,1391058.0,41015.682
2033038396.0,NON-REALTOR,2024,4,2528500.0,70798.0
2033046519.0,REALTOR,2024,10,4806400.0,135575.2
2033053981.0,REALTOR,2024,1,775000.0,21700.0
2033058740.0,NON-REALTOR,2024,4,2027000.0,56756.0
2033059122.0,NON-REALTOR,2024,2,652000.0,19560.0
2033081209.0,NON-REALTOR,2024,1,441990.0,12375.720000000001
2033099808.0,NON-REALTOR,2024,4,1682000.0,50150.0
2033110494.0,NON-REALTOR,2024,2,90000.0,2610.0
2033128561.0,NON-REALTOR,2024,2,1055000.0,29540.0
2033131792.0,REALTOR,2024,1,335000.0,10050.0
2033176951.0,REALTOR,2024,2,2133500.0,61255.0
2033177451.0,REALTOR,2024,5,2389999.0,71699.97
2033184503.0,REALTOR,2024,15,9193950.0,275818.5
2033188957.0,NON-REALTOR,2024,3,1849000.0,53372.0
2033194381.0,REALTOR,2024,1,244000.0,6832.0
2033202708.0,NON-REALTOR,2024,1,1225000.0,36750.0
2033204021.0,REALTOR,2024,3,1675100.0,48183.0
2033217944.0,REALTOR,2024,2,1212000.0,35058.0
2033221285.0,REALTOR,2024,1,412000.0,11536.0
2033238609.0,REALTOR,2024,1,955000.0,26740.0
2033239194.0,REALTOR,2024,1,667500.0,18690.0
2033240173.0,NON-REALTOR,2024,2,1600000.0,46400.0
2033257432.0,REALTOR,2024,1,665000.0,19950.0
2033278779.0,REALTOR,2024,4,1599950.0,44798.6
2033282902.0,NON-REALTOR,2024,2,1244000.0,34832.0
2033286565.0,REALTOR,2024,1,925000.0,25900.0
2033295729.0,NON-REALTOR,2024,1,455000.0,13650.0
2033298900.0,REALTOR,2024,1,790000.0,22120.0
2033316128.0,NON-REALTOR,2024,2,810000.0,22680.0
2033327349.0,NON-REALTOR,2024,1,425000.0,11900.0
2033334173.0,REALTOR,2024,1,249000.0,6972.0
2033338199.0,NON-REALTOR,2024,1,442500.0,12390.0
2033339102.0,NON-REALTOR,2024,1,719150.0,20136.2
2033351132.0,REALTOR,2024,4,3376500.0,99040.0
2033355909.0,NON-REALTOR,2024,2,154000.0,4466.0
2033357048.0,NON-REALTOR,2024,2,588000.0,17052.0
2033360845.0,REALTOR,2024,3,1449500.0,40586.0
2033362707.0,REALTOR,2024,5,1736640.0,48625.92
2033372546.0,REALTOR,2024,3,1920000.0,53760.0
2033374534.0,REALTOR,2024,6,3948600.0,113996.0
2033381463.0,NON-REALTOR,2024,1,156000.0,4368.0
2033382755.0,REALTOR,2024,1,292000.0,8760.0
2033384884.0,REALTOR,2024,2,1139900.0,31917.2
2033390014.0,REALTOR,2024,2,1087000.0,30436.0
2033391744.0,NON-REALTOR,2024,2,918900.0,25729.2
2033407839.0,REALTOR,2024,3,2063000.0,59794.0
2033409690.0,REALTOR,2024,2,1139950.0,34198.5
