AgentKey,AgentType,Year,TransactionSides,TotalSalesVolume,GCI
21341212.0,REALTOR,2024,3,1979929.0,59397.869999999995
21341212.0,REALTOR,2025,1,694500.0,19446.0
21341213.0,NON-REALTOR,2024,1,1550000.0,46500.0
21341221.0,REALTOR,2024,2,672490.0,18829.72
21341229.0,REALTOR,2024,3,2044000.0,57232.0
21341229.0,REALTOR,2025,1,835000.0,25050.0
21341236.0,REALTOR,2024,1,418500.0,12555.0
21341239.0,REALTOR,2024,2,2290000.0,68700.0
21341239.0,REALTOR,2025,1,1900000.0,57000.0
21341240.0,REALTOR,2024,4,2289000.0,66612.0
21341249.0,NON-REALTOR,2024,2,850000.0,24650.0
21341253.0,REALTOR,2025,6,5705000.0,164940.0
21341258.0,REALTOR,2024,4,3135000.0,93200.0
21341258.0,REALTOR,2025,2,980000.0,27440.0
21341262.0,REALTOR,2024,1,789000.0,22092.0
21341267.0,REALTOR,2025,1,770000.0,23100.0
21341270.0,REALTOR,2024,3,2505000.0,73410.0
21341270.0,REALTOR,2025,1,669000.0,20070.0
21341275.0,REALTOR,2024,2,2092257.0,58583.196
21341276.0,REALTOR,2024,1,723990.0,20271.72
21341276.0,REALTOR,2025,2,1399000.0,40472.0
21341277.0,NON-REALTOR,2024,1,1260000.0,35280.0
21341278.0,REALTOR,2024,2,1149555.0,33387.54
21341278.0,REALTOR,2025,1,864390.0,24202.920000000002
21341280.0,REALTOR,2025,6,4351620.0,124730.48
21341287.0,NON-REALTOR,2024,1,210000.0,6300.0
21341287.0,NON-REALTOR,2025,1,365000.0,10950.0
21341288.0,REALTOR,2024,2,1375000.0,38500.0
21341289.0,REALTOR,2024,1,850000.0,25500.0
21341289.0,REALTOR,2025,1,525000.0,15750.0
21341292.0,REALTOR,2025,1,710000.0,21300.0
21341293.0,NON-REALTOR,2024,1,1075000.0,32250.0
21341302.0,REALTOR,2024,1,705000.0,21150.0
21341302.0,REALTOR,2025,2,1070000.0,29960.0
21341303.0,REALTOR,2024,2,835000.0,24230.0
21341303.0,REALTOR,2025,6,3032990.0,89043.72
21341304.0,NON-REALTOR,2025,3,1846519.0,54342.532
21341304.0,REALTOR,2024,1,2325000.0,69750.0
21341304.0,REALTOR,2025,1,603000.0,18090.0
21341307.0,NON-REALTOR,2024,2,1133400.0,31735.2
21341308.0,REALTOR,2025,3,3369973.0,98359.244
21341310.0,REALTOR,2024,2,1880000.0,54000.0
21341312.0,REALTOR,2024,2,1170000.0,35100.0
21341313.0,REALTOR,2024,5,5930000.0,172100.0
21341313.0,REALTOR,2025,1,445000.0,13350.0
21341317.0,REALTOR,2024,7,5047500.0,145375.0
21341317.0,REALTOR,2025,5,4955000.0,145130.0
21341328.0,NON-REALTOR,2024,1,505000.0,15150.0
21341331.0,NON-REALTOR,2024,3,878000.0,24584.0
21341332.0,NON-REALTOR,2025,1,250000.0,7500.0
21341332.0,REALTOR,2024,4,1961000.0,55840.0
21341332.0,REALTOR,2025,5,2844000.0,83132.0
21341333.0,REALTOR,2024,1,865000.0,25950.0
21341333.0,REALTOR,2025,1,1850000.0,55500.0
21341339.0,REALTOR,2024,2,2922000.0,85366.0
21341339.0,REALTOR,2025,1,1000000.0,28000.0
21341342.0,NON-REALTOR,2024,1,524000.0,14672.0
21341343.0,REALTOR,2024,1,2395000.0,67060.0
21341344.0,NON-REALTOR,2024,2,1514950.0,43678.600000000006
21341344.0,NON-REALTOR,2025,5,1721500.0,50890.0
21341347.0,REALTOR,2024,1,564900.0,15817.2
21341347.0,REALTOR,2025,1,139000.0,4170.0
21341349.0,REALTOR,2024,2,1785000.0,53550.0
21341350.0,REALTOR,2024,2,942000.0,27136.0
21341350.0,REALTOR,2025,2,1893000.0,55454.0
21341352.0,REALTOR,2024,10,5821895.0,169450.05
21341352.0,REALTOR,2025,8,7453440.0,219769.76
21341357.0,REALTOR,2025,1,555000.0,16650.0
21341361.0,REALTOR,2024,1,515000.0,15450.0
21341361.0,REALTOR,2025,6,2805000.0,82990.0
21341363.0,REALTOR,2024,16,11110400.0,319824.2
21341363.0,REALTOR,2025,9,6012000.0,176614.0
21341365.0,REALTOR,2024,1,518000.0,15540.0
21341366.0,REALTOR,2024,5,3870000.0,108426.0
21341366.0,REALTOR,2025,3,1840000.0,54210.0
21341370.0,REALTOR,2024,3,4402500.0,126505.0
21341370.0,REALTOR,2025,2,2392500.0,69335.0
21341371.0,REALTOR,2024,3,3978600.0,117908.0
21341371.0,REALTOR,2025,2,5550000.0,160200.0
21341372.0,REALTOR,2024,3,2194500.0,65835.0
21341372.0,REALTOR,2025,1,760000.0,22800.0
21341373.0,REALTOR,2024,3,3273000.0,91644.0
21341373.0,REALTOR,2025,1,408000.0,11424.0
21341376.0,REALTOR,2025,1,3140000.0,94200.0
21341378.0,REALTOR,2024,2,1674000.0,46872.0
21341379.0,REALTOR,2024,4,3850500.0,112645.0
21341379.0,REALTOR,2025,7,12575000.0,371850.0
21341383.0,REALTOR,2025,1,434900.0,12177.2
21341388.0,REALTOR,2024,10,5203500.0,147808.0
21341388.0,REALTOR,2025,4,1277900.0,36859.2
21341389.0,REALTOR,2024,4,2255000.0,66330.0
21341389.0,REALTOR,2025,2,875000.0,26250.0
21341392.0,REALTOR,2024,2,1239950.0,34718.6
21341396.0,REALTOR,2024,8,4393376.0,124214.52799999999
21341396.0,REALTOR,2025,6,2899800.0,81194.4
21341398.0,REALTOR,2024,9,7822500.0,234675.0
21341398.0,REALTOR,2025,8,6893045.0,205451.35
21341399.0,REALTOR,2024,1,405000.0,12150.0
21341399.0,REALTOR,2025,2,2352000.0,68190.0
21341401.0,REALTOR,2024,2,657500.0,19725.0
21341415.0,REALTOR,2024,1,630000.0,17640.0
21341419.0,REALTOR,2024,6,4114900.0,121617.0
21341419.0,REALTOR,2025,11,5996000.0,174980.0
21341420.0,REALTOR,2025,1,679950.0,19038.600000000002
21341426.0,NON-REALTOR,2024,2,999800.0,28994.2
21341428.0,REALTOR,2024,4,5463125.0,159193.75
21341428.0,REALTOR,2025,1,350000.0,9800.0
21341438.0,REALTOR,2024,3,1945000.0,58350.0
21341438.0,REALTOR,2025,1,460000.0,13800.0
21341442.0,REALTOR,2024,6,4364900.0,126332.2
21341442.0,REALTOR,2025,3,1440800.0,41834.4
21341444.0,REALTOR,2024,1,615000.0,18450.0
21341445.0,REALTOR,2024,6,4101318.0,118767.54000000001
21341445.0,REALTOR,2025,3,1970000.0,57330.0
21341446.0,REALTOR,2024,2,1275000.0,36420.0
21341446.0,REALTOR,2025,3,1355000.0,38580.0
21341448.0,NON-REALTOR,2024,1,385000.0,10780.0
21341450.0,NON-REALTOR,2024,6,3137500.0,90650.0
21341451.0,REALTOR,2024,2,1774900.0,49697.2
21341451.0,REALTOR,2025,1,1300000.0,36400.0
21341452.0,REALTOR,2024,5,9457000.0,280740.0
21341452.0,REALTOR,2025,1,4625000.0,129500.0
21341454.0,REALTOR,2025,1,1985000.0,59550.0
21341456.0,REALTOR,2024,1,1050000.0,31500.0
21341457.0,REALTOR,2025,1,669000.0,20070.0
21341460.0,NON-REALTOR,2024,2,1746250.0,50535.0
21341461.0,REALTOR,2024,1,374900.0,11247.0
21341461.0,REALTOR,2025,2,1405000.0,42150.0
21341463.0,REALTOR,2024,2,1429500.0,41461.0
21341463.0,REALTOR,2025,2,570000.0,16530.0
21341464.0,REALTOR,2024,1,850000.0,25500.0
21341464.0,REALTOR,2025,1,850000.0,23800.0
21341469.0,REALTOR,2024,1,231000.0,6930.0
21341470.0,REALTOR,2025,1,675000.0,18900.0
21341474.0,REALTOR,2024,4,1632492.0,48529.776
21341474.0,REALTOR,2025,3,1224900.0,35797.2
21341477.0,REALTOR,2024,1,630000.0,17640.0
21341477.0,REALTOR,2025,3,1922500.0,57675.0
21341480.0,NON-REALTOR,2024,1,665000.0,18620.0
21341480.0,NON-REALTOR,2025,1,1029000.0,28812.0
21341483.0,REALTOR,2024,3,1943000.0,55654.0
21341484.0,NON-REALTOR,2024,9,27640000.0,800070.0
21341484.0,NON-REALTOR,2025,3,8990000.0,263460.0
21341487.0,REALTOR,2024,1,577000.0,17310.0
21341488.0,NON-REALTOR,2025,1,1072500.0,32175.0
21341489.0,NON-REALTOR,2024,6,3445250.0,101403.2
21341492.0,NON-REALTOR,2025,1,367000.0,11010.0
21341498.0,REALTOR,2024,3,1379300.0,40450.4
21341498.0,REALTOR,2025,4,1995000.0,57530.0
21341501.0,REALTOR,2024,2,675000.0,19580.0
21341506.0,REALTOR,2024,4,2167000.0,64060.0
21341506.0,REALTOR,2025,1,725000.0,20300.0
21341507.0,REALTOR,2024,2,1904000.0,54690.0
21341507.0,REALTOR,2025,1,600000.0,18000.0
21341508.0,REALTOR,2024,3,1052000.0,29456.0
21341510.0,REALTOR,2024,1,1065000.0,31950.0
21341511.0,REALTOR,2024,2,789750.0,23692.5
21341511.0,REALTOR,2025,4,1371000.0,40272.0
21341514.0,REALTOR,2024,3,1462500.0,42770.0
21341519.0,REALTOR,2024,4,8310000.0,240880.0
21341519.0,REALTOR,2025,2,2034750.0,58023.0
21341525.0,REALTOR,2024,3,1728950.0,50668.6
21341525.0,REALTOR,2025,1,480000.0,14400.0
21341528.0,REALTOR,2024,4,4760000.0,139350.0
21341528.0,REALTOR,2025,7,12830000.0,374750.0
21341533.0,REALTOR,2025,2,1430000.0,42900.0
21341534.0,REALTOR,2025,1,265000.0,7950.0
21341538.0,REALTOR,2024,5,2360000.0,68190.0
21341538.0,REALTOR,2025,1,224900.0,6297.2
21341544.0,REALTOR,2024,7,4469700.0,129455.0
21341544.0,REALTOR,2025,2,1390000.0,38920.0
21341545.0,NON-REALTOR,2024,2,792000.0,23042.0
21341548.0,REALTOR,2024,3,2110400.0,60129.2
21341548.0,REALTOR,2025,1,505000.0,15150.0
21341559.0,REALTOR,2024,5,2272500.0,68175.0
21341560.0,REALTOR,2024,2,1337400.0,39507.2
21341560.0,REALTOR,2025,1,250000.0,7500.0
21341563.0,REALTOR,2024,1,405000.0,11340.0
21341567.0,REALTOR,2024,2,1910000.0,55600.0
21341569.0,REALTOR,2024,1,923000.0,27690.0
21341571.0,REALTOR,2024,1,700000.0,21000.0
21341571.0,REALTOR,2025,1,587000.0,17610.0
21341573.0,REALTOR,2025,1,530000.0,15900.0
21341575.0,REALTOR,2024,2,930000.0,27900.0
21341575.0,REALTOR,2025,1,649000.0,18172.0
21341576.0,REALTOR,2024,1,659210.0,19776.3
21341584.0,REALTOR,2024,2,1174000.0,34050.0
21341593.0,REALTOR,2024,2,2050000.0,59100.0
21341593.0,REALTOR,2025,1,1050000.0,29400.0
21341599.0,REALTOR,2024,1,520000.0,15600.0
21341613.0,REALTOR,2024,8,2743000.0,78720.0
21341613.0,REALTOR,2025,2,814000.0,23990.0
21341615.0,REALTOR,2025,1,355000.0,10650.0
21341619.0,REALTOR,2025,1,375000.0,10500.0
21341622.0,REALTOR,2024,5,2803000.0,84090.0
21341622.0,REALTOR,2025,5,2746000.0,82380.0
21341628.0,REALTOR,2024,3,3305000.0,97500.0
21341628.0,REALTOR,2025,3,2205000.0,62810.0
21341630.0,REALTOR,2024,2,865000.0,25950.0
21341630.0,REALTOR,2025,3,1845000.0,52360.0
21341634.0,NON-REALTOR,2024,8,6380200.0,182273.6
21341634.0,NON-REALTOR,2025,4,2639000.0,75292.0
21341638.0,NON-REALTOR,2024,1,800000.0,24000.0
21341638.0,NON-REALTOR,2025,1,350000.0,10500.0
21341639.0,REALTOR,2024,1,605000.0,18150.0
21341640.0,REALTOR,2024,1,674990.0,18899.72
21341640.0,REALTOR,2025,2,1410000.0,39480.0
21341644.0,NON-REALTOR,2024,1,290000.0,8700.0
21341647.0,NON-REALTOR,2024,2,1535000.0,42980.0
21341647.0,NON-REALTOR,2025,3,3490000.0,102300.0
21341653.0,REALTOR,2024,1,825000.0,23100.0
21341653.0,REALTOR,2025,1,575000.0,16100.0
21341657.0,REALTOR,2024,1,1050000.0,31500.0
21341657.0,REALTOR,2025,1,715000.0,20020.0
21341659.0,NON-REALTOR,2025,2,1842025.0,54426.7
21341662.0,REALTOR,2024,3,4314636.0,123601.08
21341662.0,REALTOR,2025,3,1525000.0,45750.0
21341667.0,NON-REALTOR,2024,1,3300000.0,99000.0
21341678.0,NON-REALTOR,2024,1,455000.0,13650.0
21341682.0,REALTOR,2024,3,1213025.0,35710.75
21341682.0,REALTOR,2025,1,500000.0,15000.0
21341690.0,REALTOR,2024,1,297360.0,8326.08
21341690.0,REALTOR,2025,2,5910000.0,172830.0
21341700.0,REALTOR,2024,1,510000.0,14280.0
21341700.0,REALTOR,2025,1,570000.0,17100.0
21341701.0,REALTOR,2024,2,1233000.0,36404.0
21341701.0,REALTOR,2025,2,624250.0,18727.5
21341703.0,REALTOR,2024,1,333000.0,9324.0
21341704.0,REALTOR,2024,2,3505000.0,105150.0
21341706.0,REALTOR,2024,1,1384999.0,38779.972
21341706.0,REALTOR,2025,3,4452500.0,128990.0
21341710.0,NON-REALTOR,2025,1,1200000.0,36000.0
21341710.0,REALTOR,2024,1,840000.0,23520.0
21341710.0,REALTOR,2025,1,1200000.0,33600.0
21341711.0,REALTOR,2024,3,3312500.0,99375.0
21341711.0,REALTOR,2025,3,1269000.0,38070.0
21341720.0,REALTOR,2024,1,830000.0,23240.0
21341720.0,REALTOR,2025,1,476000.0,13328.0
21341721.0,REALTOR,2025,1,950000.0,28500.0
21341724.0,REALTOR,2024,1,1647000.0,49410.0
21341724.0,REALTOR,2025,1,618500.0,18555.0
21341730.0,NON-REALTOR,2024,4,2008405.0,58155.34
21341732.0,REALTOR,2024,1,529000.0,15870.0
21341732.0,REALTOR,2025,1,587500.0,17625.0
21341735.0,REALTOR,2025,1,1080000.0,32400.0
21341737.0,REALTOR,2024,2,100000.0,2900.0
21341737.0,REALTOR,2025,5,2872125.0,84299.5
21341746.0,NON-REALTOR,2024,1,523000.0,15690.0
21341748.0,REALTOR,2024,1,833500.0,25005.0
21341748.0,REALTOR,2025,1,690000.0,19320.0
21341751.0,NON-REALTOR,2025,2,2100000.0,60900.0
21341752.0,REALTOR,2025,2,1595000.0,46470.0
21341758.0,REALTOR,2024,2,981900.0,29457.0
21341758.0,REALTOR,2025,3,1885000.0,52780.0
21341759.0,REALTOR,2024,1,536025.0,16080.75
21341759.0,REALTOR,2025,3,1943000.0,55214.0
21341760.0,REALTOR,2024,1,638000.0,19140.0
21341763.0,REALTOR,2024,1,1325000.0,37100.0
21341764.0,REALTOR,2024,2,1961624.0,56748.72
21341764.0,REALTOR,2025,4,3670000.0,104100.0
21341766.0,REALTOR,2024,1,532500.0,14910.0
21341768.0,REALTOR,2025,1,435000.0,12180.0
21341771.0,REALTOR,2024,2,392000.0,11760.0
21341771.0,REALTOR,2025,4,2009000.0,58461.0
21341778.0,REALTOR,2024,2,913000.0,27390.0
21341779.0,REALTOR,2024,3,2885000.0,84370.0
21341779.0,REALTOR,2025,3,998900.0,28419.2
21341785.0,REALTOR,2024,1,830000.0,23240.0
21341787.0,NON-REALTOR,2025,1,279000.0,7812.0
21341787.0,REALTOR,2024,2,1037950.0,30142.6
21341788.0,REALTOR,2024,4,3420600.0,98858.0
21341788.0,REALTOR,2025,3,2473000.0,74190.0
21341789.0,REALTOR,2024,1,510000.0,14280.0
21341789.0,REALTOR,2025,4,4170000.0,117500.0
21341791.0,REALTOR,2025,1,375000.0,11250.0
21341796.0,REALTOR,2024,1,350000.0,10500.0
21341803.0,NON-REALTOR,2024,3,1734935.0,48578.18
21341803.0,NON-REALTOR,2025,4,1754000.0,51330.0
21341804.0,REALTOR,2025,1,335000.0,10050.0
21341806.0,REALTOR,2024,1,1600000.0,44800.0
21341811.0,REALTOR,2024,1,640000.0,17920.0
21341816.0,REALTOR,2025,1,359000.0,10052.0
21341818.0,REALTOR,2024,1,530000.0,14840.0
21341818.0,REALTOR,2025,1,1030000.0,28840.0
21341821.0,NON-REALTOR,2024,3,1448750.0,42935.0
21341826.0,REALTOR,2024,2,2179950.0,64548.6
21341826.0,REALTOR,2025,3,3847612.0,111900.74799999999
21341828.0,REALTOR,2024,4,4088100.0,119443.0
21341828.0,REALTOR,2025,4,3472500.0,103195.0
21341830.0,REALTOR,2024,3,1691000.0,49900.0
21341830.0,REALTOR,2025,1,665000.0,19950.0
21341832.0,REALTOR,2024,1,316000.0,9480.0
21341834.0,REALTOR,2024,6,4350000.0,130500.0
21341834.0,REALTOR,2025,3,2718750.0,79602.5
21341835.0,REALTOR,2025,1,314000.0,9420.0
21341841.0,REALTOR,2024,1,430000.0,12900.0
21341846.0,REALTOR,2024,2,1260000.0,36098.0
21341846.0,REALTOR,2025,1,565000.0,16950.0
21341850.0,REALTOR,2024,2,1023200.0,30158.0
21341853.0,NON-REALTOR,2024,2,978500.0,29355.0
21341853.0,NON-REALTOR,2025,1,579500.0,17385.0
21341854.0,REALTOR,2024,1,508222.0,15246.66
21341854.0,REALTOR,2025,1,420000.0,12600.0
21341861.0,NON-REALTOR,2024,1,640000.0,17920.0
21341861.0,NON-REALTOR,2025,2,795000.0,23850.0
21341864.0,REALTOR,2024,1,585000.0,16380.0
21341864.0,REALTOR,2025,1,520000.0,15600.0
21341868.0,NON-REALTOR,2024,1,643000.0,18004.0
21341877.0,REALTOR,2024,2,2375372.0,68930.416
21341877.0,REALTOR,2025,2,2160000.0,60480.0
21341888.0,REALTOR,2025,1,483000.0,14490.0
21341893.0,REALTOR,2025,2,1385000.0,38780.0
21341895.0,REALTOR,2024,2,995000.0,29850.0
21341898.0,REALTOR,2024,1,485000.0,14550.0
21341899.0,REALTOR,2024,1,650000.0,18200.0
21341899.0,REALTOR,2025,3,761000.0,21626.0
21341913.0,REALTOR,2024,3,1129400.0,33882.0
21341914.0,NON-REALTOR,2024,2,1029900.0,28837.2
21341914.0,NON-REALTOR,2025,2,1436000.0,41644.0
21341917.0,REALTOR,2024,10,9837536.0,292976.08
21341917.0,REALTOR,2025,2,2625000.0,76500.0
21341929.0,REALTOR,2024,2,1242400.0,36022.2
21341932.0,REALTOR,2024,1,525000.0,14700.0
21341935.0,REALTOR,2024,8,25770000.0,753470.0
21341935.0,REALTOR,2025,2,4295000.0,128850.0
21341936.0,REALTOR,2025,1,239000.0,7170.0
21341939.0,REALTOR,2024,1,195000.0,5460.0
21341941.0,REALTOR,2024,1,685000.0,20550.0
21341941.0,REALTOR,2025,1,570000.0,17100.0
21341943.0,REALTOR,2024,5,7352500.0,218710.0
21341943.0,REALTOR,2025,3,2717000.0,79176.0
21341945.0,NON-REALTOR,2025,1,950000.0,28500.0
21341946.0,REALTOR,2024,6,3729500.0,108518.0
21341946.0,REALTOR,2025,4,2039000.0,59070.0
21341951.0,REALTOR,2024,1,512000.0,15360.0
21341952.0,NON-REALTOR,2025,1,425000.0,12750.0
21341970.0,REALTOR,2024,3,1793000.0,53790.0
21341974.0,NON-REALTOR,2025,1,1136650.0,34099.5
21341983.0,REALTOR,2024,2,1163900.0,33727.2
21341985.0,REALTOR,2024,5,4038000.0,121140.0
21341985.0,REALTOR,2025,1,422500.0,12675.0
21341995.0,REALTOR,2024,2,1070000.0,32100.0
21341995.0,REALTOR,2025,3,2855000.0,85650.0
21342000.0,REALTOR,2024,1,1102000.0,33060.0
21342000.0,REALTOR,2025,2,1600000.0,48000.0
21342004.0,REALTOR,2024,2,3445000.0,103350.0
21342004.0,REALTOR,2025,1,3350000.0,100500.0
21342009.0,REALTOR,2024,2,1050000.0,30260.0
21342009.0,REALTOR,2025,1,1150000.0,34500.0
21342010.0,NON-REALTOR,2024,2,794000.0,22632.0
21342016.0,REALTOR,2024,2,1190800.0,34684.0
21342016.0,REALTOR,2025,3,1910000.0,54530.0
21342020.0,REALTOR,2024,1,494900.0,14847.0
21342024.0,REALTOR,2024,2,1000000.0,30000.0
21342024.0,REALTOR,2025,1,609000.0,18270.0
21342032.0,REALTOR,2024,7,2727500.0,79755.0
21342032.0,REALTOR,2025,1,85000.0,2550.0
21342040.0,REALTOR,2024,1,2350000.0,70500.0
21342043.0,NON-REALTOR,2024,1,255000.0,7140.0
21342048.0,REALTOR,2024,1,620000.0,17360.0
21342048.0,REALTOR,2025,1,811500.0,22722.0
21342049.0,REALTOR,2024,4,3405000.0,102150.0
21342050.0,REALTOR,2025,2,1620000.0,47070.0
21342051.0,REALTOR,2024,1,555000.0,15540.0
21342052.0,REALTOR,2024,1,587000.0,17610.0
21342052.0,REALTOR,2025,1,330000.0,9240.0
21342055.0,REALTOR,2024,7,8749000.0,255170.0
21342055.0,REALTOR,2025,10,13535625.0,400068.75
21342056.0,REALTOR,2024,1,779000.0,23370.0
21342056.0,REALTOR,2025,2,1130000.0,33900.0
21342058.0,REALTOR,2024,2,1865000.0,54920.0
21342058.0,REALTOR,2025,1,600000.0,16800.0
21342064.0,REALTOR,2024,2,2350000.0,69800.0
21342066.0,NON-REALTOR,2024,2,535000.0,15070.0
21342069.0,NON-REALTOR,2025,1,485000.0,14550.0
21342073.0,REALTOR,2024,4,2295000.0,68080.0
21342073.0,REALTOR,2025,4,3050000.0,85400.0
21342085.0,REALTOR,2024,1,780000.0,21840.0
21342087.0,NON-REALTOR,2024,1,586000.0,16408.0
21342088.0,NON-REALTOR,2025,1,620000.0,18600.0
21342089.0,NON-REALTOR,2024,5,2161000.0,64210.0
21342089.0,NON-REALTOR,2025,1,485000.0,14550.0
21342091.0,REALTOR,2024,1,245140.0,6863.92
21342099.0,REALTOR,2024,1,740000.0,22200.0
21342108.0,REALTOR,2024,3,1911000.0,56610.0
21342108.0,REALTOR,2025,1,598000.0,17940.0
21342110.0,REALTOR,2024,3,1406570.0,40183.96
21342111.0,NON-REALTOR,2024,2,890000.0,26700.0
21342112.0,REALTOR,2024,3,1547000.0,45360.0
21342112.0,REALTOR,2025,1,2125000.0,59500.0
21342119.0,NON-REALTOR,2024,3,2335000.0,68580.0
21342119.0,NON-REALTOR,2025,2,982000.0,27496.0
21342121.0,REALTOR,2024,3,1445000.0,41560.0
21342121.0,REALTOR,2025,1,560000.0,15680.0
21342129.0,REALTOR,2025,1,1049500.0,31485.0
21342130.0,REALTOR,2024,1,1085000.0,32550.0
21342133.0,REALTOR,2024,3,1846000.0,55380.0
21342133.0,REALTOR,2025,1,580000.0,16240.0
21342140.0,REALTOR,2025,1,735000.0,22050.0
21342143.0,REALTOR,2024,1,749500.0,22485.0
21342151.0,REALTOR,2025,1,588000.0,17640.0
21342157.0,REALTOR,2024,1,765000.0,21420.0
21342158.0,REALTOR,2024,4,2160000.0,61270.0
21342158.0,REALTOR,2025,3,4185000.0,120620.0
21342162.0,REALTOR,2024,2,984900.0,28647.0
21342163.0,NON-REALTOR,2024,2,753000.0,22590.0
21342163.0,NON-REALTOR,2025,1,423000.0,12690.0
21342164.0,REALTOR,2024,1,520000.0,14560.0
21342176.0,REALTOR,2024,1,526000.0,15780.0
21342176.0,REALTOR,2025,2,1072000.0,32160.0
21342180.0,REALTOR,2024,3,2169900.0,62237.2
21342180.0,REALTOR,2025,5,4102000.0,116146.0
21342182.0,REALTOR,2024,4,1056500.0,30820.0
21342182.0,REALTOR,2025,1,600000.0,18000.0
21342183.0,REALTOR,2024,1,850000.0,25500.0
21342183.0,REALTOR,2025,1,460000.0,13800.0
21342188.0,REALTOR,2024,2,775500.0,22352.0
21342188.0,REALTOR,2025,1,627000.0,18810.0
21342191.0,REALTOR,2024,1,2150000.0,60200.0
21342191.0,REALTOR,2025,1,1199000.0,33572.0
21342193.0,REALTOR,2024,1,385000.0,11550.0
21342194.0,REALTOR,2024,1,337000.0,10110.0
21342196.0,REALTOR,2024,7,7341000.0,213638.0
21342196.0,REALTOR,2025,5,7014950.0,197838.6
21342198.0,NON-REALTOR,2024,1,327500.0,9170.0
21342203.0,REALTOR,2025,1,800000.0,24000.0
21342204.0,REALTOR,2024,1,840000.0,25200.0
21342204.0,REALTOR,2025,1,1270000.0,38100.0
21342206.0,NON-REALTOR,2024,2,1365000.0,40950.0
21342206.0,NON-REALTOR,2025,1,725000.0,21750.0
21342208.0,REALTOR,2024,3,1984500.0,59535.0
21342208.0,REALTOR,2025,2,2315000.0,64820.0
21342211.0,REALTOR,2024,2,970000.0,28350.0
21342211.0,REALTOR,2025,5,4547990.0,134513.72
21342212.0,REALTOR,2025,2,952500.0,27615.0
21342213.0,REALTOR,2024,17,10478750.0,300986.0
21342213.0,REALTOR,2025,8,4812138.0,143067.464
21342214.0,REALTOR,2024,1,430000.0,12900.0
21342215.0,REALTOR,2024,5,1705000.0,50550.0
21342215.0,REALTOR,2025,1,445200.0,13356.0
21342217.0,REALTOR,2025,1,360000.0,10800.0
21342221.0,REALTOR,2024,3,1680000.0,50400.0
21342225.0,REALTOR,2025,1,705000.0,19740.0
21342226.0,REALTOR,2024,4,7585000.0,223350.0
21342226.0,REALTOR,2025,1,1314000.0,39420.0
21342227.0,REALTOR,2024,2,3499999.0,97999.97200000001
21342227.0,REALTOR,2025,2,2580000.0,72240.0
21342228.0,REALTOR,2024,8,4976547.0,143373.316
21342228.0,REALTOR,2025,5,3812500.0,112030.0
21342229.0,REALTOR,2024,8,11771000.0,344388.0
21342229.0,REALTOR,2025,9,14471088.0,420325.464
21342231.0,REALTOR,2025,1,665000.0,18620.0
21342232.0,REALTOR,2024,1,2325000.0,69750.0
21342236.0,NON-REALTOR,2024,1,410000.0,12300.0
21342242.0,NON-REALTOR,2024,4,1855000.0,53810.0
21342242.0,NON-REALTOR,2025,3,1690000.0,48050.0
21342243.0,REALTOR,2024,1,402200.0,11261.6
21342246.0,REALTOR,2025,1,550000.0,15400.0
21342248.0,REALTOR,2024,7,6071500.0,177117.0
21342248.0,REALTOR,2025,2,1230000.0,35960.0
21342251.0,REALTOR,2024,1,550000.0,16500.0
21342251.0,REALTOR,2025,2,558000.0,16154.0
21342253.0,REALTOR,2024,3,2340000.0,70200.0
21342253.0,REALTOR,2025,2,1486000.0,44580.0
21342255.0,REALTOR,2024,1,785000.0,21980.0
21342255.0,REALTOR,2025,1,580000.0,17400.0
21342263.0,REALTOR,2024,5,4095000.0,118760.0
21342263.0,REALTOR,2025,3,1624700.0,45491.6
21342264.0,REALTOR,2024,1,1565000.0,43820.0
21342264.0,REALTOR,2025,2,1313500.0,39405.0
21342265.0,REALTOR,2024,2,1531000.0,44546.0
21342265.0,REALTOR,2025,4,2077277.0,61588.31
21342268.0,REALTOR,2024,7,13711600.0,395404.8
21342270.0,REALTOR,2025,1,391000.0,10948.0
21342271.0,REALTOR,2024,1,581000.0,16268.0
21342272.0,NON-REALTOR,2025,1,894000.0,25032.0
21342275.0,REALTOR,2024,1,1450000.0,40600.0
21342275.0,REALTOR,2025,2,905000.0,27150.0
21342279.0,REALTOR,2024,4,4010791.0,117823.73
21342279.0,REALTOR,2025,1,1595000.0,47850.0
21342280.0,REALTOR,2025,1,695000.0,19460.0
21342286.0,NON-REALTOR,2025,3,1577000.0,44156.0
21342288.0,NON-REALTOR,2025,1,300000.0,8400.0
21342290.0,REALTOR,2024,2,1632500.0,48975.0
21342293.0,REALTOR,2025,1,775000.0,21700.0
21342298.0,REALTOR,2024,12,8822990.0,255043.72
21342298.0,REALTOR,2025,17,11515400.0,337697.2
21342299.0,REALTOR,2024,2,909990.0,25479.72
21342299.0,REALTOR,2025,1,632000.0,17696.0
21342300.0,REALTOR,2024,1,2500000.0,75000.0
21342300.0,REALTOR,2025,2,938450.0,26276.6
21342303.0,REALTOR,2024,2,1370000.0,39140.0
21342305.0,NON-REALTOR,2024,2,1220000.0,35380.0
21342306.0,NON-REALTOR,2024,1,625000.0,18750.0
21342308.0,REALTOR,2024,1,410000.0,11480.0
21342309.0,REALTOR,2024,2,909900.0,26297.2
21342312.0,REALTOR,2024,3,2230000.0,62440.0
